,Total_Insured,County_State,Total_Uninsured,Year,State_Code,County_Code,Poverty_percent_in_County,Total_Poverty_in_County,Uninsured_percent
2667,10159,"Leon County, TX",2954,2016,48,289,18,3090,22.52726302
2668,52509,"Liberty County, TX",13595,2016,48,291,15.9,12164,20.5660777
2669,14109,"Limestone County, TX",3686,2016,48,293,21.1,4608,20.71368362
2670,2219,"Lipscomb County, TX",715,2016,48,295,12.4,426,24.36946149
2671,6892,"Live Oak County, TX",1668,2016,48,297,17.2,1874,19.48598131
2672,10716,"Llano County, TX",2572,2016,48,299,13.4,2701,19.35580975
2673,82,"Loving County, TX",22,2016,48,301,13.3,15,21.15384615
2674,216802,"Lubbock County, TX",39443,2016,48,303,18.9,55089,15.39269059
2675,3738,"Lynn County, TX",967,2016,48,305,17.9,1010,20.55260361
2676,4988,"McCulloch County, TX",1310,2016,48,307,18.4,1479,20.80025405
2677,167811,"McLennan County, TX",37861,2016,48,309,18.5,44099,18.40843673
2678,528,"McMullen County, TX",101,2016,48,311,12,95,16.0572337
2679,7441,"Madison County, TX",2096,2016,48,313,17.3,1993,21.97756108
2680,6218,"Marion County, TX",1309,2016,48,315,22.6,2250,17.39072672
2681,3944,"Martin County, TX",1054,2016,48,317,13,738,21.08843537
2682,2147,"Mason County, TX",781,2016,48,319,13.2,543,26.67349727
2683,24656,"Matagorda County, TX",6171,2016,48,321,17.4,6392,20.01816589
2684,35935,"Maverick County, TX",13611,2016,48,323,24.3,13759,27.47144068
2685,32803,"Medina County, TX",6524,2016,48,325,14.4,6746,16.58911181
2686,1081,"Menard County, TX",385,2016,48,327,21.4,446,26.26193724
2687,120025,"Midland County, TX",25409,2016,48,329,9.7,15599,17.4711553
2688,15800,"Milam County, TX",3828,2016,48,331,16.3,3959,19.50275117
2689,2676,"Mills County, TX",846,2016,48,333,15.8,750,24.02044293
2690,4519,"Mitchell County, TX",1134,2016,48,335,21.6,1473,20.06014506
2691,11878,"Montague County, TX",3251,2016,48,337,16.5,3165,21.48853196
2692,400990,"Montgomery County, TX",81793,2016,48,339,10.9,59836,16.94198014
2693,14575,"Moore County, TX",5063,2016,48,341,11.8,2596,25.78164783
2694,7852,"Morris County, TX",1942,2016,48,343,20,2489,19.82846641
2695,607,"Motley County, TX",210,2016,48,345,18.2,210,25.70379437
2696,40880,"Nacogdoches County, TX",11001,2016,48,347,25.4,15402,21.20429444
2697,31363,"Navarro County, TX",8612,2016,48,349,17.8,8491,21.54346467
2698,8890,"Newton County, TX",1827,2016,48,351,22.8,3023,17.04768125
2699,9986,"Nolan County, TX",2097,2016,48,353,18.4,2697,17.35496152
2700,250742,"Nueces County, TX",55992,2016,48,355,15.1,53441,18.25425287
2701,6722,"Ochiltree County, TX",2438,2016,48,357,11.4,1170,26.61572052
2702,1300,"Oldham County, TX",229,2016,48,359,14.3,261,14.97710922
2703,61472,"Orange County, TX",9875,2016,48,361,14,11751,13.8408062
2704,17748,"Palo Pinto County, TX",4851,2016,48,363,16.4,4547,21.46555157
2705,15686,"Panola County, TX",3283,2016,48,365,15.6,3598,17.30718541
2706,91608,"Parker County, TX",17019,2016,48,367,9.3,11838,15.66737551
2707,6323,"Parmer County, TX",2121,2016,48,369,15.5,1500,25.11842729
2708,9338,"Pecos County, TX",2577,2016,48,371,17.1,2376,21.62819975
2709,27015,"Polk County, TX",7577,2016,48,373,20.3,8845,21.90390842
2710,76746,"Potter County, TX",23015,2016,48,375,22,25040,23.07013763
2711,3853,"Presidio County, TX",1568,2016,48,377,24.1,1677,28.92455267
2712,6773,"Rains County, TX",1817,2016,48,379,14.8,1657,21.15250291
2713,97308,"Randall County, TX",14461,2016,48,381,9.1,11784,12.93829237
2714,2508,"Reagan County, TX",696,2016,48,383,11.8,423,21.72284644
2715,1783,"Real County, TX",578,2016,48,385,18.4,609,24.48115205
2716,7306,"Red River County, TX",1887,2016,48,387,17.1,2057,20.52648754
2717,7933,"Reeves County, TX",2088,2016,48,389,25,2943,20.83624389
2718,4760,"Refugio County, TX",977,2016,48,391,15.7,1128,17.02980652
2719,672,"Roberts County, TX",76,2016,48,393,6.6,60,10.16042781
2720,10850,"Robertson County, TX",2653,2016,48,395,18.7,3097,19.64748574
2721,71102,"Rockwall County, TX",10894,2016,48,397,5.2,4845,13.28601395
2722,6510,"Runnels County, TX",1624,2016,48,399,17.2,1766,19.96557659
2723,31533,"Rusk County, TX",8256,2016,48,401,15.6,7461,20.74945337
2724,5837,"Sabine County, TX",1389,2016,48,403,17.5,1779,19.22225298
2725,4990,"San Augustine County, TX",1122,2016,48,405,23.8,1933,18.35732984
2726,17133,"San Jacinto County, TX",4689,2016,48,407,17.7,4876,21.48748969
2727,46609,"San Patricio County, TX",10600,2016,48,409,15.8,10570,18.5285532
2728,2912,"San Saba County, TX",1044,2016,48,411,20.1,1062,26.39029323
2729,1960,"Schleicher County, TX",577,2016,48,413,16.6,503,22.74339771
2730,10955,"Scurry County, TX",2342,2016,48,415,15.2,2377,17.61299541
2731,2134,"Shackelford County, TX",557,2016,48,417,14.8,489,20.69862505
2732,15884,"Shelby County, TX",5362,2016,48,419,21.1,5345,25.2376918
2733,1887,"Sherman County, TX",719,2016,48,421,13.1,397,27.59017652
2734,151044,"Smith County, TX",33998,2016,48,423,15.7,34487,18.3731261
2735,5761,"Somervell County, TX",1323,2016,48,425,10.8,931,18.67588933
2736,39693,"Starr County, TX",15589,2016,48,427,39.9,25257,28.19905213
2737,5392,"Stephens County, TX",1588,2016,48,429,21.4,1876,22.75071633
2738,918,"Sterling County, TX",216,2016,48,431,12.7,169,19.04761905
2739,865,"Stonewall County, TX",195,2016,48,433,15.6,217,18.39622642
2740,2515,"Sutton County, TX",656,2016,48,435,14.1,542,20.68748029
2741,4224,"Swisher County, TX",1258,2016,48,437,22.2,1511,22.94782926
2742,1474557,"Tarrant County, TX",303048,2016,48,439,13.6,270348,17.04810686
2743,94952,"Taylor County, TX",18571,2016,48,441,16.8,22228,16.35879954
2744,472,"Terrell County, TX",130,2016,48,443,18.7,152,21.59468439
2745,7437,"Terry County, TX",2378,2016,48,445,21.8,2532,24.22822211
2746,901,"Throckmorton County, TX",239,2016,48,447,14.9,228,20.96491228
2747,20881,"Titus County, TX",6705,2016,48,449,14.9,4749,24.30580729
2748,79563,"Tom Green County, TX",16506,2016,48,451,13.4,15144,17.18140087
2749,907157,"Travis County, TX",162725,2016,48,453,12.2,143948,15.20962125
2750,8384,"Trinity County, TX",2327,2016,48,455,20.1,2864,21.7253291
2751,12485,"Tyler County, TX",2459,2016,48,457,18.4,3548,16.45476445
2752,27395,"Upshur County, TX",6134,2016,48,459,15.4,6235,18.29461064
2753,2503,"Upton County, TX",647,2016,48,461,13.6,491,20.53968254
2754,17275,"Uvalde County, TX",5022,2016,48,463,25.3,6761,22.5232094
2755,31041,"Val Verde County, TX",9023,2016,48,465,20.7,9703,22.52146565
2756,33551,"Van Zandt County, TX",9532,2016,48,467,14.8,7921,22.12473597
2757,62497,"Victoria County, TX",14481,2016,48,469,14.2,12900,18.81186833
2758,38152,"Walker County, TX",8314,2016,48,471,22.3,12123,17.89265269
2759,30445,"Waller County, TX",9537,2016,48,473,16.5,7591,23.85323396
2760,7924,"Ward County, TX",1911,2016,48,475,12.8,1464,19.43060498
2761,21449,"Washington County, TX",4677,2016,48,477,14.1,4641,17.90170711
2762,174990,"Webb County, TX",66407,2016,48,479,31.8,85150,27.50945538
2763,27074,"Wharton County, TX",7434,2016,48,481,17.4,7163,21.54283065
2764,3551,"Wheeler County, TX",961,2016,48,483,13.4,736,21.29875887
2765,85496,"Wichita County, TX",15908,2016,48,485,16.8,20099,15.68774407
2766,8411,"Wilbarger County, TX",2012,2016,48,487,15.8,1981,19.30346349
2767,11921,"Willacy County, TX",3523,2016,48,489,38.3,7076,22.81144781
2768,412726,"Williamson County, TX",50361,2016,48,491,5.8,30201,10.87506235
2769,34511,"Wilson County, TX",6225,2016,48,493,10.4,4958,15.28132364
2770,5569,"Winkler County, TX",1317,2016,48,495,15,1164,19.12576242
2771,44526,"Wise County, TX",9540,2016,48,497,12,7591,17.64510043
2772,24676,"Wood County, TX",6178,2016,48,499,13.2,5559,20.02333571
2773,5684,"Yoakum County, TX",1754,2016,48,501,12.2,1025,23.58160796
2774,11364,"Young County, TX",3059,2016,48,503,14.6,2599,21.20917978
2775,8864,"Zapata County, TX",3611,2016,48,505,29.1,4162,28.94589178
2776,7907,"Zavala County, TX",1994,2016,48,507,34.4,3991,20.13937986
2777,4800,"Beaver County, UT",656,2016,49,1,8.9,572,12.02346041
2778,42144,"Box Elder County, UT",3848,2016,49,3,9.5,5008,8.366672465
2779,97692,"Cache County, UT",10011,2016,49,5,12.8,15209,9.29500571
2780,14955,"Carbon County, UT",1551,2016,49,7,15.2,3013,9.396583061
2781,695,"Daggett County, UT",75,2016,49,9,8.2,84,9.74025974
2782,289038,"Davis County, UT",20715,2016,49,11,6.3,21271,6.687586561
2783,15369,"Duchesne County, UT",2431,2016,49,13,13.8,2765,13.65730337
2784,7752,"Emery County, UT",741,2016,49,15,12.4,1263,8.724832215
2785,3187,"Garfield County, UT",550,2016,49,17,10.9,524,14.71768799
2786,6736,"Grand County, UT",1090,2016,49,19,12.7,1202,13.92793253
2787,37558,"Iron County, UT",5090,2016,49,21,18.4,9021,11.93490902
2788,8587,"Juab County, UT",975,2016,49,23,10.6,1157,10.19661159
2789,4920,"Kane County, UT",464,2016,49,25,10.6,745,8.618127786
2790,9046,"Millard County, UT",1366,2016,49,27,11.2,1407,13.11947753
2791,9576,"Morgan County, UT",668,2016,49,29,4.3,493,6.520890277
2792,892,"Piute County, UT",131,2016,49,31,17.7,253,12.8054741
2793,1693,"Rich County, UT",192,2016,49,33,9.3,215,10.18567639
2794,887858,"Salt Lake County, UT",108324,2016,49,35,9.4,104297,10.87391661
2795,11945,"San Juan County, UT",2466,2016,49,37,31,5138,17.11192839
2796,19895,"Sanpete County, UT",2891,2016,49,39,16.8,4520,12.6876152
2797,15665,"Sevier County, UT",1850,2016,49,41,13.8,2907,10.56237511
2798,32736,"Summit County, UT",3453,2016,49,43,6,2412,9.541573406
2799,53987,"Tooele County, UT",4744,2016,49,45,8.1,5189,8.077505917
2800,28386,"Uintah County, UT",4213,2016,49,47,11.4,4094,12.92370932
2801,495341,"Utah County, UT",42480,2016,49,49,11.4,66112,7.898538733
2802,23832,"Wasatch County, UT",3389,2016,49,51,5.5,1668,12.44994673
2803,109680,"Washington County, UT",14457,2016,49,53,12.5,19795,11.64600401
2804,1827,"Wayne County, UT",288,2016,49,55,14.8,400,13.61702128
2805,195765,"Weber County, UT",20832,2016,49,57,10.8,26535,9.617861743
2806,26410,"Addison County, VT",1270,2016,50,1,9.7,3318,4.588150289
2807,25763,"Bennington County, VT",1346,2016,50,3,13.9,4815,4.965140728
2808,22250,"Caledonia County, VT",1155,2016,50,5,13.5,3929,4.934842982
2809,125462,"Chittenden County, VT",5451,2016,50,7,9.6,14667,4.163833997
2810,4350,"Essex County, VT",307,2016,50,9,15.7,966,6.592226755
2811,39597,"Franklin County, VT",1793,2016,50,11,10.5,5053,4.331964243
2812,5324,"Grand Isle County, VT",274,2016,50,13,8.8,609,4.894605216
2813,19454,"Lamoille County, VT",1143,2016,50,15,12.1,2986,5.549351847
2814,21603,"Orange County, VT",1139,2016,50,17,10.6,2986,5.008354586
2815,19245,"Orleans County, VT",1217,2016,50,19,15.5,4029,5.947610204
2816,42981,"Rutland County, VT",2081,2016,50,21,13.3,7591,4.618081754
2817,44011,"Washington County, VT",1979,2016,50,23,10.8,6080,4.303109372
2818,31214,"Windham County, VT",1810,2016,50,25,12.7,5318,5.480862403
2819,40578,"Windsor County, VT",2098,2016,50,27,10,5479,4.9161121
2820,20640,"Accomack County, VA",4488,2016,51,1,20,6493,17.86055396
2821,73456,"Albemarle County, VA",8710,2016,51,3,8.5,8524,10.60049169
2822,10424,"Alleghany County, VA",1137,2016,51,5,14.9,2288,9.834789378
2823,9020,"Amelia County, VA",1332,2016,51,7,10.4,1328,12.86707883
2824,21540,"Amherst County, VA",2764,2016,51,9,14.3,4340,11.37261356
2825,10897,"Appomattox County, VA",1457,2016,51,11,13.9,2130,11.79375101
2826,191299,"Arlington County, VA",14916,2016,51,13,7.5,17151,7.233227457
2827,51154,"Augusta County, VA",6123,2016,51,15,9.2,6590,10.69015486
2828,2929,"Bath County, VA",351,2016,51,17,11.7,516,10.70121951
2829,56262,"Bedford County, VA",5609,2016,51,19,9.6,7445,9.065636566
2830,4012,"Bland County, VA",426,2016,51,21,13.8,800,9.598918432
2831,23830,"Botetourt County, VA",2128,2016,51,23,7.8,2560,8.197858078
2832,9613,"Brunswick County, VA",1456,2016,51,25,22.8,3275,13.1538531
2833,14376,"Buchanan County, VA",2099,2016,51,27,25.1,5274,12.74051593
2834,10294,"Buckingham County, VA",1597,2016,51,29,17.6,2613,13.43032546
2835,39373,"Campbell County, VA",4788,2016,51,31,13.3,7220,10.84214578
2836,22109,"Caroline County, VA",2698,2016,51,33,9.9,2937,10.87596243
2837,19673,"Carroll County, VA",3009,2016,51,35,16.3,4775,13.26602592
2838,4531,"Charles City County, VA",883,2016,51,36,12.4,877,16.30956779
2839,8014,"Charlotte County, VA",1377,2016,51,37,20.8,2488,14.66297519
2840,264085,"Chesterfield County, VA",23422,2016,51,41,7,23468,8.146584257
2841,10287,"Clarke County, VA",1179,2016,51,43,7.9,1115,10.28257457
2842,3625,"Craig County, VA",385,2016,51,45,12.6,648,9.600997506
2843,36087,"Culpeper County, VA",5280,2016,51,47,9.8,4766,12.76379723
2844,6663,"Cumberland County, VA",939,2016,51,49,18.2,1747,12.35201263
2845,10128,"Dickenson County, VA",1319,2016,51,51,25.6,3684,11.5226697
2846,20109,"Dinwiddie County, VA",2558,2016,51,53,13,3565,11.28512816
2847,7666,"Essex County, VA",1009,2016,51,57,13.1,1439,11.63112392
2848,898841,"Fairfax County, VA",92410,2016,51,59,6,67736,9.322563105
2849,52547,"Fauquier County, VA",5409,2016,51,61,5.8,3978,9.332942232
2850,10679,"Floyd County, VA",1572,2016,51,63,13.7,2129,12.83160558
2851,17799,"Fluvanna County, VA",2221,2016,51,65,7.5,1867,11.09390609
2852,37335,"Franklin County, VA",5114,2016,51,67,13.2,7192,12.04739805
2853,62489,"Frederick County, VA",7053,2016,51,69,6.8,5677,10.14207242
2854,11844,"Giles County, VA",1479,2016,51,71,12.2,2032,11.10110336
2855,27374,"Gloucester County, VA",2876,2016,51,73,9.4,3449,9.507438017
2856,16030,"Goochland County, VA",1080,2016,51,75,6.4,1393,6.312098188
2857,9850,"Grayson County, VA",1435,2016,51,77,17.4,2593,12.71599468
2858,13993,"Greene County, VA",2061,2016,51,79,8.4,1618,12.83792201
2859,5923,"Greensville County, VA",644,2016,51,81,25.4,2119,9.806608802
2860,23191,"Halifax County, VA",3100,2016,51,83,18.7,6380,11.79110722
2861,79390,"Hanover County, VA",6029,2016,51,85,5.8,5900,7.058148655
2862,249980,"Henrico County, VA",26793,2016,51,87,9.2,29583,9.680496291
2863,34039,"Henry County, VA",5108,2016,51,89,18.4,9333,13.04825402
2864,1265,"Highland County, VA",263,2016,51,91,13.3,293,17.21204188
2865,27190,"Isle of Wight County, VA",2614,2016,51,93,9.5,3430,8.770634814
2866,51205,"James City County, VA",4420,2016,51,95,6.5,4739,7.946067416
2867,4752,"King and Queen County, VA",788,2016,51,97,13.4,960,14.22382671
2868,20894,"King George County, VA",1564,2016,51,99,6.8,1728,6.964110785
2869,12415,"King William County, VA",1343,2016,51,101,7.7,1248,9.761593255
2870,6104,"Lancaster County, VA",764,2016,51,103,14,1514,11.12405358
2871,15321,"Lee County, VA",2363,2016,51,105,29.9,6727,13.36236146
2872,328574,"Loudoun County, VA",24460,2016,51,107,3.5,13511,6.928511135
2873,24909,"Louisa County, VA",3619,2016,51,109,12.2,4261,12.68578239
2874,7417,"Lunenburg County, VA",1234,2016,51,111,19.8,2231,14.26424691
2875,8821,"Madison County, VA",1388,2016,51,113,11.2,1444,13.5958468
2876,5570,"Mathews County, VA",552,2016,51,115,10.1,880,9.016661222
2877,19680,"Mecklenburg County, VA",2850,2016,51,117,15.9,4759,12.64980027
2878,6385,"Middlesex County, VA",820,2016,51,119,14.2,1469,11.38098543
2879,70414,"Montgomery County, VA",7708,2016,51,121,20.3,18030,9.866618878
2880,9593,"Nelson County, VA",1449,2016,51,125,12.6,1865,13.12262271
2881,15625,"New Kent County, VA",1547,2016,51,127,5.9,1202,9.008851619
2882,7559,"Northampton County, VA",1256,2016,51,131,20.3,2418,14.24844016
2883,6899,"Northumberland County, VA",993,2016,51,133,13.4,1632,12.58236189
2884,9232,"Nottoway County, VA",1318,2016,51,135,22.9,3042,12.492891
2885,24557,"Orange County, VA",3236,2016,51,137,9.2,3212,11.64321952
2886,16062,"Page County, VA",2508,2016,51,139,16.4,3833,13.50565428
2887,11282,"Patrick County, VA",1860,2016,51,141,17.9,3151,14.15309694
2888,41834,"Pittsylvania County, VA",5632,2016,51,143,13.6,8211,11.86533519
2889,20160,"Powhatan County, VA",2047,2016,51,145,6.6,1779,9.217814203
2890,13397,"Prince Edward County, VA",1936,2016,51,147,22.6,4274,12.62636144
2891,26089,"Prince George County, VA",2285,2016,51,149,9.5,3176,8.053147247
2892,368233,"Prince William County, VA",42693,2016,51,153,7.4,33308,10.38946185
2893,23447,"Pulaski County, VA",2374,2016,51,155,14.4,4758,9.194066845
2894,4684,"Rappahannock County, VA",742,2016,51,157,9.9,729,13.67489864
2895,4821,"Richmond County, VA",709,2016,51,159,19.3,1399,12.82097649
2896,67348,"Roanoke County, VA",5687,2016,51,161,7.4,6774,7.78667762
2897,14682,"Rockbridge County, VA",1956,2016,51,163,12.3,2735,11.7562207
2898,54840,"Rockingham County, VA",8529,2016,51,165,9.7,7575,13.45926242
2899,19156,"Russell County, VA",2460,2016,51,167,16.9,4584,11.38045892
2900,14420,"Scott County, VA",1875,2016,51,169,19.5,4103,11.50659712
2901,29866,"Shenandoah County, VA",3915,2016,51,171,10.8,4592,11.58935496
2902,21412,"Smyth County, VA",2628,2016,51,173,18.1,5485,10.93178037
2903,11631,"Southampton County, VA",1471,2016,51,175,15.6,2544,11.22729354
2904,103032,"Spotsylvania County, VA",11146,2016,51,177,7.4,9648,9.761950638
2905,116966,"Stafford County, VA",9481,2016,51,179,5.7,7935,7.498003116
2906,4619,"Surry County, VA",548,2016,51,181,13.4,876,10.60576737
2907,6229,"Sussex County, VA",844,2016,51,183,23.1,2070,11.93270182
2908,28255,"Tazewell County, VA",3747,2016,51,185,18,7281,11.70864321
2909,29275,"Warren County, VA",3359,2016,51,187,10.3,3922,10.29294601
2910,36952,"Washington County, VA",4370,2016,51,191,14.7,7744,10.57548037
2911,11478,"Westmoreland County, VA",1750,2016,51,193,14.8,2581,13.22951315
2912,26330,"Wise County, VA",3553,2016,51,195,23.5,8525,11.88970318
2913,20358,"Wythe County, VA",2615,2016,51,197,14.4,4135,11.38292778
2914,53089,"York County, VA",4004,2016,51,199,5.1,3417,7.013118946
2915,121999,"Alexandria city, VA",16008,2016,51,510,10.5,16096,11.59941162
2916,11941,"Bristol city, VA",1338,2016,51,520,23.6,3953,10.07605994
2917,4378,"Buena Vista city, VA",467,2016,51,530,16.2,975,9.63880289
2918,35658,"Charlottesville city, VA",4749,2016,51,540,22.8,10235,11.7529141
2919,185817,"Chesapeake city, VA",17909,2016,51,550,8.6,20071,8.790728724
2920,12617,"Colonial Heights city, VA",1447,2016,51,570,10.4,1819,10.28868032
2921,3875,"Covington city, VA",428,2016,51,580,15.9,862,9.946548919
2922,28566,"Danville city, VA",3444,2016,51,590,22.3,9003,10.75913777
2923,3720,"Emporia city, VA",504,2016,51,595,23.2,1172,11.93181818
2924,18157,"Fairfax city, VA",1875,2016,51,600,6.8,1611,9.360023962
2925,11956,"Falls Church city, VA",464,2016,51,610,3.6,509,3.735909823
2926,5949,"Franklin city, VA",682,2016,51,620,18.2,1491,10.28502488
2927,20228,"Fredericksburg city, VA",2557,2016,51,630,14.6,3755,11.22229537
2928,4423,"Galax city, VA",827,2016,51,640,20.5,1327,15.75238095
2929,100680,"Hampton city, VA",10079,2016,51,650,16.4,21458,9.099937703
2930,35328,"Harrisonburg city, VA",5902,2016,51,660,28.4,12919,14.31481931
2931,16715,"Hopewell city, VA",2205,2016,51,670,20.7,4630,11.65433404
2932,2988,"Lexington city, VA",342,2016,51,678,22.2,965,10.27027027
2933,52048,"Lynchburg city, VA",6293,2016,51,680,17.8,12336,10.78658233
2934,31810,"Manassas city, VA",5635,2016,51,683,9.7,3980,15.04873815
2935,12226,"Manassas Park city, VA",2310,2016,51,685,7.8,1231,15.89157953
2936,9226,"Martinsville city, VA",1097,2016,51,690,23.2,3035,10.62675579
2937,133736,"Newport News city, VA",16931,2016,51,700,14.7,25395,11.23736452
2938,164147,"Norfolk city, VA",21989,2016,51,710,21.3,45219,11.81340525
2939,2874,"Norton city, VA",323,2016,51,720,23,875,10.10322177
2940,22998,"Petersburg city, VA",3141,2016,51,730,25.2,7884,12.01652703
2941,9113,"Poquoson city, VA",617,2016,51,735,5.4,650,6.341212744
2942,70219,"Portsmouth city, VA",7963,2016,51,740,18.2,16775,10.18520887
2943,12042,"Radford city, VA",1172,2016,51,750,27.2,3931,8.86938096
2944,161558,"Richmond city, VA",22098,2016,51,760,26.2,55062,12.03227774
2945,71606,"Roanoke city, VA",10943,2016,51,770,22.3,21886,13.25636894
2946,17699,"Salem city, VA",1601,2016,51,775,9.2,2160,8.295336788
2947,16708,"Staunton city, VA",1761,2016,51,790,12.8,2990,9.534896313
2948,69265,"Suffolk city, VA",6705,2016,51,800,11.7,10303,8.82585231
2949,351082,"Virginia Beach city, VA",33040,2016,51,810,8.3,36494,8.601433919
2950,15517,"Waynesboro city, VA",2153,2016,51,820,14.6,3167,12.18449349
2951,7349,"Williamsburg city, VA",1011,2016,51,830,21.1,2275,12.09330144
2952,19092,"Winchester city, VA",3237,2016,51,840,15,3966,14.49684267
2953,14654,"Adams County, WA",2111,2016,53,1,19.5,3710,12.59170892
2954,16112,"Asotin County, WA",1134,2016,53,3,14.6,3225,6.575437783
2955,152402,"Benton County, WA",12075,2016,53,5,10.5,20153,7.341451996
2956,55347,"Chelan County, WA",5961,2016,53,7,11.5,8665,9.723037776
2957,47259,"Clallam County, WA",4592,2016,53,9,15.3,11110,8.856145494
2958,369995,"Clark County, WA",25879,2016,53,11,9,41909,6.537181022
2959,2595,"Columbia County, WA",193,2016,53,13,14,543,6.922525108
2960,78062,"Cowlitz County, WA",6018,2016,53,15,16.3,16863,7.157469077
2961,30592,"Douglas County, WA",3332,2016,53,17,12.8,5260,9.821954958
2962,4992,"Ferry County, WA",625,2016,53,19,21.3,1602,11.12693609
2963,69202,"Franklin County, WA",9282,2016,53,21,14.9,12972,11.82661434
2964,1586,"Garfield County, WA",80,2016,53,23,13.9,308,4.801920768
2965,70086,"Grant County, WA",9137,2016,53,25,16.1,14842,11.53326685
2966,50008,"Grays Harbor County, WA",4357,2016,53,27,15.2,10437,8.014347466
2967,57375,"Island County, WA",3839,2016,53,29,9.4,7577,6.271441174
2968,18324,"Jefferson County, WA",1477,2016,53,31,12,3679,7.459219231
2969,1757578,"King County, WA",104849,2016,53,33,9.3,196841,5.629697164
2970,199058,"Kitsap County, WA",13378,2016,53,35,10.1,25729,6.297426048
2971,32703,"Kittitas County, WA",2769,2016,53,37,18.2,7724,7.806156969
2972,14930,"Klickitat County, WA",1363,2016,53,39,15.5,3269,8.36555576
2973,55289,"Lewis County, WA",4671,2016,53,41,14.7,11155,7.790193462
2974,7172,"Lincoln County, WA",521,2016,53,43,12.5,1279,6.772390485
2975,41089,"Mason County, WA",4503,2016,53,45,14.9,8830,9.87673276
2976,27677,"Okanogan County, WA",4434,2016,53,47,19.7,8082,13.80835228
2977,13374,"Pacific County, WA",1419,2016,53,49,17,3578,9.592374772
2978,9039,"Pend Oreille County, WA",705,2016,53,51,16.2,2103,7.235221675
2979,684165,"Pierce County, WA",47893,2016,53,53,12.1,102303,6.542241189
2980,10057,"San Juan County, WA",974,2016,53,55,9.9,1599,8.829661862
2981,89545,"Skagit County, WA",8328,2016,53,57,11.3,13787,8.508986135
2982,8651,"Skamania County, WA",651,2016,53,59,13.5,1543,6.998494947
2983,639079,"Snohomish County, WA",43348,2016,53,61,8,62396,6.352034723
2984,382120,"Spokane County, WA",25701,2016,53,63,13.3,64514,6.302029567
2985,31537,"Stevens County, WA",2677,2016,53,65,14.3,6284,7.824282457
2986,214438,"Thurston County, WA",12634,2016,53,67,10.4,28354,5.563874014
2987,2589,"Wahkiakum County, WA",222,2016,53,69,12.8,523,7.897545358
2988,41645,"Walla Walla County, WA",3719,2016,53,71,14.2,7906,8.198130676
2989,160657,"Whatcom County, WA",15140,2016,53,73,15.2,32082,8.612206124
2990,35045,"Whitman County, WA",2397,2016,53,75,25.9,11027,6.401901608
2991,182311,"Yakima County, WA",27737,2016,53,77,18.2,44819,13.20507693
2992,11752,"Barbour County, WV",912,2016,54,1,22.4,3514,7.201516109
2993,90269,"Berkeley County, WV",6179,2016,54,3,12.9,14461,6.406561048
2994,17329,"Boone County, WV",1176,2016,54,5,24.2,5466,6.355039179
2995,10193,"Braxton County, WV",787,2016,54,7,21.3,2998,7.167577413
2996,16081,"Brooke County, WV",889,2016,54,9,13.4,2955,5.238656453
2997,70794,"Cabell County, WV",4763,2016,54,11,21.9,20129,6.303850073
2998,5220,"Calhoun County, WV",447,2016,54,13,21.8,1586,7.887771308
2999,6527,"Clay County, WV",499,2016,54,15,29,2541,7.102191859
3000,5532,"Doddridge County, WV",403,2016,54,17,19.7,1460,6.790227464
3001,31363,"Fayette County, WV",2534,2016,54,19,19.7,8365,7.47558781
3002,4672,"Gilmer County, WV",355,2016,54,21,27.1,1706,7.061865924
3003,8306,"Grant County, WV",589,2016,54,23,15,1737,6.621697583
3004,25028,"Greenbrier County, WV",1830,2016,54,25,16,5520,6.813612332
3005,16496,"Hampshire County, WV",1569,2016,54,27,15.7,3585,8.685303072
3006,21755,"Hancock County, WV",1427,2016,54,29,13.2,3876,6.155637995
3007,10017,"Hardy County, WV",875,2016,54,31,15.2,2096,8.033419023
3008,51970,"Harrison County, WV",3221,2016,54,33,14.6,9851,5.836096465
3009,21852,"Jackson County, WV",1455,2016,54,35,15.7,4546,6.242759686
3010,43853,"Jefferson County, WV",2863,2016,54,37,10.1,5563,6.128521278
3011,138548,"Kanawha County, WV",9225,2016,54,39,16.8,30852,6.242683034
3012,11965,"Lewis County, WV",860,2016,54,41,18.4,2939,6.705653021
3013,15875,"Lincoln County, WV",1304,2016,54,43,24.2,5101,7.590663019
3014,24966,"Logan County, WV",1826,2016,54,45,24.4,8075,6.815467304
3015,13728,"McDowell County, WV",1529,2016,54,47,36.3,6882,10.02162942
3016,42309,"Marion County, WV",2561,2016,54,49,17.6,9690,5.707599733
3017,23308,"Marshall County, WV",1370,2016,54,51,17.5,5445,5.551503363
3018,19730,"Mason County, WV",1209,2016,54,53,17.9,4671,5.773914705
3019,43856,"Mercer County, WV",3163,2016,54,55,20.2,11978,6.727067781
3020,19792,"Mineral County, WV",1259,2016,54,57,15.6,4156,5.980713505
3021,18794,"Mingo County, WV",1540,2016,54,59,28.2,6902,7.57352218
3022,81249,"Monongalia County, WV",5697,2016,54,61,18.5,18202,6.552342833
3023,9387,"Monroe County, WV",771,2016,54,63,17.3,2295,7.590076787
3024,12613,"Morgan County, WV",1003,2016,54,65,11.9,2079,7.366333725
3025,18544,"Nicholas County, WV",1319,2016,54,67,21.4,5359,6.640487338
3026,30388,"Ohio County, WV",1658,2016,54,69,15.8,6361,5.173812644
