,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT,unemployed_percentage,State,County
11175,57869,"Grafton County, NH",10534,2011,33,009,11.4,9366,4.5, NH,Grafton County
11176,306047,"Hillsborough County, NH",40037,2011,33,011,8.4,33214,5.7, NH,Hillsborough County
11177,106500,"Merrimack County, NH",14536,2011,33,013,8.8,12333,4.9, NH,Merrimack County
11178,227210,"Rockingham County, NH",26511,2011,33,015,6.4,18734,5.6, NH,Rockingham County
11179,86651,"Strafford County, NH",14310,2011,33,017,11.4,13092,5.3, NH,Strafford County
11180,30727,"Sullivan County, NH",5201,2011,33,019,10.8,4637,4.6, NH,Sullivan County
11181,192062,"Atlantic County, NJ",39762,2011,34,001,13.1,35108,12.5, NJ,Atlantic County
11182,661088,"Bergen County, NJ",102969,2011,34,003,6.6,59235,7.7, NJ,Bergen County
11183,334277,"Burlington County, NJ",39601,2011,34,005,5.7,25040,8.7, NJ,Burlington County
11184,380952,"Camden County, NJ",61993,2011,34,007,13.2,66839,10.8, NJ,Camden County
11185,62741,"Cape May County, NJ",11338,2011,34,009,11.8,11138,14.9, NJ,Cape May County
11186,104220,"Cumberland County, NJ",23309,2011,34,011,16.7,24300,13.0, NJ,Cumberland County
11187,551021,"Essex County, NJ",129486,2011,34,013,17.2,132017,10.8, NJ,Essex County
11188,221854,"Gloucester County, NJ",26785,2011,34,015,7.4,21035,10.2, NJ,Gloucester County
11189,444030,"Hudson County, NJ",128466,2011,34,017,16.2,102173,9.2, NJ,Hudson County
11190,98072,"Hunterdon County, NJ",7711,2011,34,019,4.3,5370,6.9, NJ,Hunterdon County
11191,260785,"Mercer County, NJ",42577,2011,34,021,11.1,38790,8.3, NJ,Mercer County
11192,587323,"Middlesex County, NJ",107086,2011,34,023,8.5,67199,8.7, NJ,Middlesex County
11193,468951,"Monmouth County, NJ",65427,2011,34,025,6.9,42983,8.6, NJ,Monmouth County
11194,376696,"Morris County, NJ",39020,2011,34,027,5,24438,7.1, NJ,Morris County
11195,395972,"Ocean County, NJ",57432,2011,34,029,11.3,64467,10.4, NJ,Ocean County
11196,345048,"Passaic County, NJ",89751,2011,34,031,16.2,79789,11.0, NJ,Passaic County
11197,48194,"Salem County, NJ",7227,2011,34,033,11.8,7664,11.6, NJ,Salem County
11198,252685,"Somerset County, NJ",27597,2011,34,035,5.2,16582,7.4, NJ,Somerset County
11199,114976,"Sussex County, NJ",13373,2011,34,037,5.8,8570,9.2, NJ,Sussex County
11200,383812,"Union County, NJ",82718,2011,34,039,10.7,56959,9.5, NJ,Union County
11201,80749,"Warren County, NJ",10594,2011,34,041,7.7,8218,9.1, NJ,Warren County
11202,457232,"Bernalillo County, NM",119288,2011,35,001,19.7,129882,7.2, NM,Bernalillo County
11203,1896,"Catron County, NM",754,2011,35,003,21.9,813,11.1, NM,Catron County
11204,40688,"Chaves County, NM",14355,2011,35,005,22.3,14287,6.8, NM,Chaves County
11205,16262,"Cibola County, NM",5619,2011,35,006,29.9,7530,9.5, NM,Cibola County
11206,8273,"Colfax County, NM",2208,2011,35,007,19.5,2580,8.1, NM,Colfax County
11207,33763,"Curry County, NM",9359,2011,35,009,18.5,8972,5.1, NM,Curry County
11208,1093,"DeBaca County, NM",388,2011,35,011,22.5,435,5.1, NM,DeBaca County
11209,134778,"Dona Ana County, NM",47333,2011,35,013,29.2,61023,7.6, NM,Dona Ana County
11210,37721,"Eddy County, NM",8240,2011,35,015,15.2,8138,5.1, NM,Eddy County
11211,17899,"Grant County, NM",4612,2011,35,017,20.6,5924,7.3, NM,Grant County
11212,2619,"Guadalupe County, NM",685,2011,35,019,25.4,1031,10.6, NM,Guadalupe County
11213,394,"Harding County, NM",116,2011,35,021,15.2,107,6.4, NM,Harding County
11214,3050,"Hidalgo County, NM",955,2011,35,023,25.8,1237,7.6, NM,Hidalgo County
11215,42906,"Lea County, NM",13469,2011,35,025,18.6,11738,5.6, NM,Lea County
11216,11485,"Lincoln County, NM",4248,2011,35,027,17,3458,6.8, NM,Lincoln County
11217,14511,"Los Alamos County, NM",719,2011,35,028,3.8,688,3.5, NM,Los Alamos County
11218,14263,"Luna County, NM",5559,2011,35,029,28.1,6940,20.2, NM,Luna County
11219,45810,"McKinley County, NM",21384,2011,35,031,31.8,23265,9.9, NM,McKinley County
11220,2950,"Mora County, NM",906,2011,35,033,23.8,1133,12.4, NM,Mora County
11221,40452,"Otero County, NM",13453,2011,35,035,19.2,12152,6.8, NM,Otero County
11222,5542,"Quay County, NM",1574,2011,35,037,21.9,1968,9.6, NM,Quay County
11223,26053,"Rio Arriba County, NM",8267,2011,35,039,22.7,9100,9.3, NM,Rio Arriba County
11224,12771,"Roosevelt County, NM",4285,2011,35,041,24.7,4776,5.7, NM,Roosevelt County
11225,94864,"Sandoval County, NM",21759,2011,35,043,14.9,19830,8.0, NM,Sandoval County
11226,82372,"San Juan County, NM",30820,2011,35,045,17.8,22563,7.9, NM,San Juan County
11227,18688,"San Miguel County, NM",5067,2011,35,047,24.4,6892,9.5, NM,San Miguel County
11228,90295,"Santa Fe County, NM",29558,2011,35,049,16.5,23668,6.2, NM,Santa Fe County
11229,6301,"Sierra County, NM",1888,2011,35,051,23.1,2688,9.9, NM,Sierra County
11230,11055,"Socorro County, NM",3667,2011,35,053,26.8,4630,7.6, NM,Socorro County
11231,20069,"Taos County, NM",6861,2011,35,055,27.2,8897,10.5, NM,Taos County
11232,9842,"Torrance County, NM",3514,2011,35,057,27,4243,11.5, NM,Torrance County
11233,2272,"Union County, NM",697,2011,35,059,19.5,732,4.7, NM,Union County
11234,50930,"Valencia County, NM",14241,2011,35,061,21.3,16021,9.0, NM,Valencia County
11235,223533,"Albany County, NY",22962,2011,36,001,13.6,39157,6.9, NY,Albany County
11236,32958,"Allegany County, NY",4073,2011,36,003,18.1,7966,8.9, NY,Allegany County
11237,1017517,"Bronx County, NY",200788,2011,36,005,30.3,410645,11.9, NY,Bronx County
11238,139714,"Broome County, NY",18647,2011,36,007,17.5,33147,8.6, NY,Broome County
11239,56953,"Cattaraugus County, NY",8683,2011,36,009,18.7,14461,9.3, NY,Cattaraugus County
11240,56360,"Cayuga County, NY",7380,2011,36,011,14,10566,8.1, NY,Cayuga County
11241,96523,"Chautauqua County, NY",11040,2011,36,013,19.8,25528,8.2, NY,Chautauqua County
11242,63915,"Chemung County, NY",6736,2011,36,015,16.4,13715,7.8, NY,Chemung County
11243,36286,"Chenango County, NY",5078,2011,36,017,16.6,8164,8.7, NY,Chenango County
11244,57145,"Clinton County, NY",6932,2011,36,019,15.5,11554,9.6, NY,Clinton County
11245,43890,"Columbia County, NY",5912,2011,36,021,10.4,6340,7.1, NY,Columbia County
11246,35585,"Cortland County, NY",4014,2011,36,023,17.7,8080,8.5, NY,Cortland County
11247,31871,"Delaware County, NY",4633,2011,36,025,17.1,7787,8.7, NY,Delaware County
11248,214817,"Dutchess County, NY",25275,2011,36,027,10.1,28353,7.5, NY,Dutchess County
11249,678610,"Erie County, NY",73146,2011,36,029,15.3,136447,8.0, NY,Erie County
11250,26321,"Essex County, NY",3576,2011,36,031,14.6,5363,9.1, NY,Essex County
11251,33339,"Franklin County, NY",5478,2011,36,033,20.7,9402,9.1, NY,Franklin County
11252,40434,"Fulton County, NY",5213,2011,36,035,16.6,8986,10.6, NY,Fulton County
11253,43432,"Genesee County, NY",5772,2011,36,037,13,7541,7.8, NY,Genesee County
11254,33015,"Greene County, NY",4370,2011,36,039,16,7306,9.4, NY,Greene County
11255,3096,"Hamilton County, NY",535,2011,36,041,10.7,512,9.9, NY,Hamilton County
11256,46684,"Herkimer County, NY",5937,2011,36,043,16.9,10590,8.7, NY,Herkimer County
11257,88289,"Jefferson County, NY",10922,2011,36,045,17.4,19448,9.8, NY,Jefferson County
11258,1880104,"Kings County, NY",350327,2011,36,047,23.6,593162,9.6, NY,Kings County
11259,19998,"Lewis County, NY",2934,2011,36,049,12.1,3246,9.7, NY,Lewis County
11260,45894,"Livingston County, NY",4722,2011,36,051,13.5,8036,7.6, NY,Livingston County
11261,52411,"Madison County, NY",5666,2011,36,053,11.9,8118,8.2, NY,Madison County
11262,557087,"Monroe County, NY",62687,2011,36,055,16.4,118261,7.7, NY,Monroe County
11263,36881,"Montgomery County, NY",4455,2011,36,057,19,9319,10.2, NY,Montgomery County
11264,1004326,"Nassau County, NY",112045,2011,36,059,7,93082,6.8, NY,Nassau County
11265,1173495,"New York County, NY",164518,2011,36,061,18.4,286081,7.8, NY,New York County
11266,159351,"Niagara County, NY",19201,2011,36,063,12.9,27246,9.1, NY,Niagara County
11267,165170,"Oneida County, NY",20465,2011,36,065,17.1,37793,8.0, NY,Oneida County
11268,345199,"Onondaga County, NY",41865,2011,36,067,15.6,70191,7.7, NY,Onondaga County
11269,80344,"Ontario County, NY",8440,2011,36,069,10.7,11258,7.1, NY,Ontario County
11270,284013,"Orange County, NY",37563,2011,36,071,13.9,50494,7.7, NY,Orange County
11271,30398,"Orleans County, NY",4045,2011,36,073,14.5,5850,9.2, NY,Orleans County
11272,91000,"Oswego County, NY",11172,2011,36,075,19.3,22592,10.8, NY,Oswego County
11273,41679,"Otsego County, NY",5211,2011,36,077,16.4,9359,7.7, NY,Otsego County
11274,76965,"Putnam County, NY",7778,2011,36,079,5.9,5826,7.0, NY,Putnam County
11275,1559047,"Queens County, NY",398418,2011,36,081,16,355276,8.1, NY,Queens County
11276,120033,"Rensselaer County, NY",12977,2011,36,083,12,18412,7.6, NY,Rensselaer County
11277,364807,"Richmond County, NY",39131,2011,36,085,12.5,58103,9.2, NY,Richmond County
11278,236036,"Rockland County, NY",31219,2011,36,087,14.1,43754,7.1, NY,Rockland County
11279,75462,"St. Lawrence County, NY",10693,2011,36,089,18.8,18992,10.4, NY,St. Lawrence County
11280,170890,"Saratoga County, NY",14908,2011,36,091,7.1,15407,6.7, NY,Saratoga County
11281,115246,"Schenectady County, NY",13731,2011,36,093,14.1,21399,7.5, NY,Schenectady County
11282,22913,"Schoharie County, NY",2885,2011,36,095,11.4,3536,9.0, NY,Schoharie County
11283,13273,"Schuyler County, NY",1771,2011,36,097,14.1,2541,8.8, NY,Schuyler County
11284,24147,"Seneca County, NY",3141,2011,36,099,13.3,4307,7.9, NY,Seneca County
11285,72423,"Steuben County, NY",10257,2011,36,101,18.1,17702,9.1, NY,Steuben County
11286,1124291,"Suffolk County, NY",142747,2011,36,103,6.9,101355,7.6, NY,Suffolk County
11287,54303,"Sullivan County, NY",9089,2011,36,105,17,12681,8.9, NY,Sullivan County
11288,38406,"Tioga County, NY",4184,2011,36,107,10.9,5501,7.7, NY,Tioga County
11289,68999,"Tompkins County, NY",8797,2011,36,109,20,17762,6.1, NY,Tompkins County
11290,129075,"Ulster County, NY",18759,2011,36,111,14.5,25296,7.8, NY,Ulster County
11291,48303,"Warren County, NY",5535,2011,36,113,13.9,9022,8.9, NY,Warren County
11292,44808,"Washington County, NY",5741,2011,36,115,14.1,8482,8.1, NY,Washington County
11293,69924,"Wayne County, NY",8947,2011,36,117,12.8,11773,8.4, NY,Wayne County
11294,693867,"Westchester County, NY",96658,2011,36,119,10,93107,7.1, NY,Westchester County
11295,28630,"Wyoming County, NY",3645,2011,36,121,11.6,4414,8.7, NY,Wyoming County
11296,17541,"Yates County, NY",2544,2011,36,123,15.1,3666,7.5, NY,Yates County
11297,101012,"Alamance County, NC",26250,2011,37,001,17.8,26553,9.7, NC,Alamance County
11298,24349,"Alexander County, NC",5888,2011,37,003,18.2,6510,11.3, NC,Alexander County
11299,6311,"Alleghany County, NC",2361,2011,37,005,20.3,2220,12.2, NC,Alleghany County
11300,16892,"Anson County, NC",3566,2011,37,007,24.9,6012,12.3, NC,Anson County
11301,16652,"Ashe County, NC",4802,2011,37,009,19.5,5247,10.9, NC,Ashe County
11302,9191,"Avery County, NC",3146,2011,37,011,20.8,3171,11.1, NC,Avery County
11303,31047,"Beaufort County, NC",7345,2011,37,013,22.3,10520,11.1, NC,Beaufort County
11304,13305,"Bertie County, NC",2776,2011,37,015,25.1,4923,12.1, NC,Bertie County
11305,22688,"Bladen County, NC",6306,2011,37,017,23.7,8144,13.4, NC,Bladen County
11306,68054,"Brunswick County, NC",16708,2011,37,019,18.1,19773,12.2, NC,Brunswick County
11307,157709,"Buncombe County, NC",39692,2011,37,021,18.2,42765,7.9, NC,Buncombe County
11308,58881,"Burke County, NC",15180,2011,37,023,20.7,18177,11.4, NC,Burke County
11309,130672,"Cabarrus County, NC",28041,2011,37,025,13,23319,10.4, NC,Cabarrus County
11310,55665,"Caldwell County, NC",13168,2011,37,027,20.8,16891,13.2, NC,Caldwell County
11311,7271,"Camden County, NC",1372,2011,37,029,9.3,928,8.6, NC,Camden County
11312,43372,"Carteret County, NC",10172,2011,37,031,16.7,11050,9.7, NC,Carteret County
11313,14994,"Caswell County, NC",3352,2011,37,033,19.8,4370,11.8, NC,Caswell County
11314,104789,"Catawba County, NC",25458,2011,37,035,14.5,22001,11.7, NC,Catawba County
11315,41539,"Chatham County, NC",9898,2011,37,037,11.3,7182,8.1, NC,Chatham County
11316,16180,"Cherokee County, NC",4462,2011,37,039,18,4827,11.8, NC,Cherokee County
11317,9553,"Chowan County, NC",2262,2011,37,041,25.1,3664,12.2, NC,Chowan County
11318,6274,"Clay County, NC",1753,2011,37,043,22.3,2336,11.5, NC,Clay County
11319,66492,"Cleveland County, NC",14563,2011,37,045,20,19097,12.4, NC,Cleveland County
11320,36404,"Columbus County, NC",9840,2011,37,047,25.9,14181,13.4, NC,Columbus County
11321,68326,"Craven County, NC",15694,2011,37,049,15.7,15720,10.6, NC,Craven County
11322,237801,"Cumberland County, NC",46766,2011,37,051,19.1,59957,10.5, NC,Cumberland County
11323,16946,"Currituck County, NC",3657,2011,37,053,11.7,2787,9.1, NC,Currituck County
11324,22853,"Dare County, NC",5814,2011,37,055,11.1,3799,13.0, NC,Dare County
11325,111794,"Davidson County, NC",25869,2011,37,057,14.7,23666,11.0, NC,Davidson County
11326,28576,"Davie County, NC",5566,2011,37,059,11.8,4862,10.6, NC,Davie County
11327,37182,"Duplin County, NC",13448,2011,37,061,20.2,11870,9.5, NC,Duplin County
11328,191143,"Durham County, NC",45720,2011,37,063,19.5,51591,8.1, NC,Durham County
11329,38229,"Edgecombe County, NC",8618,2011,37,065,25.6,14019,15.5, NC,Edgecombe County
11330,242718,"Forsyth County, NC",55677,2011,37,067,18.6,64346,9.8, NC,Forsyth County
11331,40828,"Franklin County, NC",10790,2011,37,069,16.2,9597,10.7, NC,Franklin County
11332,143030,"Gaston County, NC",34029,2011,37,071,16.6,33820,11.9, NC,Gaston County
11333,8435,"Gates County, NC",1685,2011,37,073,16.6,1977,8.2, NC,Gates County
11334,5465,"Graham County, NC",1602,2011,37,075,22.1,1919,18.1, NC,Graham County
11335,38580,"Granville County, NC",7701,2011,37,077,16.1,8608,8.9, NC,Granville County
11336,12865,"Greene County, NC",3892,2011,37,079,25.8,4967,9.6, NC,Greene County
11337,340884,"Guilford County, NC",79123,2011,37,081,18.8,90599,10.5, NC,Guilford County
11338,36154,"Halifax County, NC",8187,2011,37,083,26.8,14111,14.6, NC,Halifax County
11339,81877,"Harnett County, NC",21940,2011,37,085,18.5,21374,11.4, NC,Harnett County
11340,37376,"Haywood County, NC",8476,2011,37,087,18.6,10798,10.1, NC,Haywood County
11341,65474,"Henderson County, NC",17270,2011,37,089,13.3,14227,8.5, NC,Henderson County
11342,15218,"Hertford County, NC",3254,2011,37,091,28.3,6265,11.3, NC,Hertford County
11343,35036,"Hoke County, NC",10205,2011,37,093,18.7,9071,10.9, NC,Hoke County
11344,3192,"Hyde County, NC",985,2011,37,095,22.5,1123,13.4, NC,Hyde County
11345,114392,"Iredell County, NC",24419,2011,37,097,13.5,21546,11.4, NC,Iredell County
11346,22717,"Jackson County, NC",8064,2011,37,099,20.2,7400,11.1, NC,Jackson County
11347,124123,"Johnston County, NC",28539,2011,37,101,15.3,26116,9.5, NC,Johnston County
11348,6519,"Jones County, NC",1728,2011,37,103,19,1886,10.6, NC,Jones County
11349,39019,"Lee County, NC",10993,2011,37,105,20,11584,12.3, NC,Lee County
11350,39664,"Lenoir County, NC",9743,2011,37,107,25.4,14884,10.9, NC,Lenoir County
11351,54642,"Lincoln County, NC",12939,2011,37,109,14.2,11093,11.2, NC,Lincoln County
11352,30291,"McDowell County, NC",6276,2011,37,111,19.5,8534,12.4, NC,McDowell County
11353,19465,"Macon County, NC",6205,2011,37,113,19,6410,11.3, NC,Macon County
11354,13309,"Madison County, NC",3042,2011,37,115,21.2,4204,10.3, NC,Madison County
11355,16238,"Martin County, NC",3562,2011,37,117,24.8,5944,12.4, NC,Martin County
11356,689341,"Mecklenburg County, NC",153236,2011,37,119,17.1,159148,9.9, NC,Mecklenburg County
11357,9699,"Mitchell County, NC",2363,2011,37,121,19.2,2925,11.9, NC,Mitchell County
11358,17105,"Montgomery County, NC",5322,2011,37,123,27.3,7268,11.8, NC,Montgomery County
11359,56011,"Moore County, NC",12516,2011,37,125,15.1,13405,9.5, NC,Moore County
11360,66159,"Nash County, NC",14277,2011,37,127,19.7,18491,12.5, NC,Nash County
11361,138461,"New Hanover County, NC",32394,2011,37,129,17.5,34971,9.6, NC,New Hanover County
11362,13988,"Northampton County, NC",2929,2011,37,131,25.6,5409,12.2, NC,Northampton County
11363,126076,"Onslow County, NC",22619,2011,37,133,16,25844,8.3, NC,Onslow County
11364,93750,"Orange County, NC",18420,2011,37,135,17,21447,6.5, NC,Orange County
11365,7837,"Pamlico County, NC",1800,2011,37,137,18.6,2317,9.7, NC,Pamlico County
11366,26380,"Pasquotank County, NC",5638,2011,37,139,21.2,7966,10.3, NC,Pasquotank County
11367,35403,"Pender County, NC",8817,2011,37,141,16.4,8568,11.3, NC,Pender County
11368,8611,"Perquimans County, NC",1860,2011,37,143,18.6,2487,11.0, NC,Perquimans County
11369,27554,"Person County, NC",5719,2011,37,145,18.1,7092,11.9, NC,Person County
11370,123020,"Pitt County, NC",25098,2011,37,147,24.9,41041,10.1, NC,Pitt County
11371,12167,"Polk County, NC",3017,2011,37,149,16.5,3302,9.3, NC,Polk County
11372,94864,"Randolph County, NC",26244,2011,37,151,16.2,22893,10.9, NC,Randolph County
11373,30532,"Richmond County, NC",8545,2011,37,153,25.2,11441,14.6, NC,Richmond County
11374,87019,"Robeson County, NC",31245,2011,37,155,30.9,40615,14.2, NC,Robeson County
11375,63515,"Rockingham County, NC",13989,2011,37,157,16.7,15385,12.3, NC,Rockingham County
11376,92268,"Rowan County, NC",22158,2011,37,159,18.9,25323,12.5, NC,Rowan County
11377,44542,"Rutherford County, NC",10649,2011,37,161,20.5,13586,14.6, NC,Rutherford County
11378,41217,"Sampson County, NC",12607,2011,37,163,23.8,14910,9.8, NC,Sampson County
11379,23597,"Scotland County, NC",5883,2011,37,165,27.9,9502,18.0, NC,Scotland County
11380,40418,"Stanly County, NC",9033,2011,37,167,17.5,10292,11.8, NC,Stanly County
11381,32554,"Stokes County, NC",6664,2011,37,169,15.9,7440,10.4, NC,Stokes County
11382,48056,"Surry County, NC",12864,2011,37,171,21.6,15771,10.8, NC,Surry County
11383,8992,"Swain County, NC",2718,2011,37,173,19.3,2669,15.6, NC,Swain County
11384,18656,"Transylvania County, NC",4939,2011,37,175,16.2,5168,9.4, NC,Transylvania County
11385,2283,"Tyrrell County, NC",752,2011,37,177,28,1043,14.9, NC,Tyrrell County
11386,150592,"Union County, NC",31208,2011,37,179,10.6,21541,9.1, NC,Union County
11387,31300,"Vance County, NC",7273,2011,37,181,25.6,11454,14.9, NC,Vance County
11388,694940,"Wake County, NC",126877,2011,37,183,11.6,105629,7.9, NC,Wake County
11389,12554,"Warren County, NC",3362,2011,37,185,25.5,5018,14.0, NC,Warren County
11390,8859,"Washington County, NC",1650,2011,37,187,23.4,2997,16.9, NC,Washington County
11391,31826,"Watauga County, NC",7908,2011,37,189,25.9,11912,7.9, NC,Watauga County
11392,83655,"Wayne County, NC",20883,2011,37,191,21.9,26362,9.0, NC,Wayne County
11393,44953,"Wilkes County, NC",11603,2011,37,193,24.5,16630,11.8, NC,Wilkes County
11394,54977,"Wilson County, NC",13652,2011,37,195,24.7,19734,13.9, NC,Wilson County
11395,25178,"Yadkin County, NC",6641,2011,37,197,17.2,6526,10.3, NC,Yadkin County
11396,10766,"Yancey County, NC",3179,2011,37,199,20.3,3566,11.3, NC,Yancey County
11397,1488,"Adams County, ND",234,2011,38,001,10.4,234,2.8, ND,Adams County
11398,7566,"Barnes County, ND",987,2011,38,003,10.6,1125,3.9, ND,Barnes County
11399,4834,"Benson County, ND",1017,2011,38,005,27.6,1842,6.0, ND,Benson County
11400,586,"Billings County, ND",102,2011,38,007,9,73,3.9, ND,Billings County
11401,4166,"Bottineau County, ND",731,2011,38,009,10.4,639,3.8, ND,Bottineau County
11402,2171,"Bowman County, ND",291,2011,38,011,8.5,260,2.2, ND,Bowman County
11403,1466,"Burke County, ND",168,2011,38,013,8.8,179,2.3, ND,Burke County
11404,63217,"Burleigh County, ND",6728,2011,38,015,9.1,7347,3.3, ND,Burleigh County
11405,118538,"Cass County, ND",14579,2011,38,017,12.4,18355,3.3, ND,Cass County
